date,user_name,day,week,day_of_week,phase,is_training_day,total_sets,training_volume_load,average_rpe,session_duration_min,compound_sets,isolation_sets,effective_reps,time_under_tension_min,calories,protein_g,carbs_g,fats_g,protein_g_per_kg,fiber_g,hydration_liters,meals_per_day,vitamin_d_iu,creatine_g,calorie_surplus,tdee_estimate,sleep_duration_hours,sleep_quality_1_10,deep_sleep_percent,rem_sleep_percent,sleep_efficiency_percent,sleep_latency_min,awakenings_count,weight_kg,estimated_muscle_mass_kg,body_fat_percent,daily_muscle_gain_g,hrv_rmssd,resting_heart_rate,perceived_stress_1_10,weekly_weight_trend_kg,calories_7d_avg,protein_7d_avg,sleep_7d_avg,training_volume_7d_avg,weight_7d_avg,weight_trend_14d,cumulative_training_volume,training_consistency_7d,recovery_score,training_stress_balance,protein_adequacy_ratio,calorie_surplus_per_kg,phase_encoded,age,sex_encoded,training_age_years,experience_level_encoded,muscle_gain_kg_per_week,weight_change_kg_per_week,user_id
2024-03-01,Sarah_Intermediate,61,9,4,cutting,True,5.8,2960,7.1,83,3,2,22,3.9,1826,128.1,167.7,71.5,1.91,5.9,2.3,4,1655,5,-552,2378,6.4,8.1,32.5,22.0,94.8,7,2,67.49,17.45,21.0,2.3,51.8,59,5.9,0.016,2016.857142857143,124.05714285714285,7.3428571428571425,2.3714285714285714,67.13428571428572,-0.3690769230769456,164.90000000000003,0.42857142857142855,0.7111525423728814,0.7837837837837838,1.0611111111111111,-8.178989479922953,2,28,0,3.2,2,0.0161,3.3599999999999284,2
2024-03-02,Sarah_Intermediate,62,9,5,cutting,True,5.4,4238,7.6,63,2,3,33,2.4,1649,120.6,205.4,38.3,1.79,7.2,2.5,5,1587,5,-738,2386,6.9,6.0,24.7,24.7,91.8,9,3,67.78,17.45,21.0,2.3,43.7,62,6.7,0.016,1949.0,125.68571428571428,7.371428571428572,3.142857142857143,67.2,-0.4603076923077195,170.30000000000004,0.5714285714285714,0.3913432835820896,0.6835443037974683,0.9944444444444445,-10.88816760106226,2,28,0,3.2,2,0.0161,2.0300000000000438,2
2024-03-03,Sarah_Intermediate,63,9,6,cutting,False,0.0,0,0.0,0,0,0,0,0.0,1969,106.9,201.9,81.6,1.58,7.1,2.4,5,2089,5,-422,2391,8.1,10.0,22.8,23.7,95.7,5,2,67.69,17.45,21.1,0.8,52.0,59,6.7,0.006,1849.142857142857,123.25714285714287,7.385714285714286,3.142857142857143,67.22285714285714,-0.3893846153846267,170.30000000000004,0.5714285714285714,0.7761194029850746,0.0,0.8777777777777778,-6.234303442162801,2,28,0,3.2,2,0.0056,-0.6300000000000239,2
2024-03-04,Sarah_Intermediate,64,10,0,cutting,False,0.0,0,0.0,0,0,0,0,0.0,2100,147.9,264.4,50.1,2.18,9.3,2.4,4,2087,0,-290,2390,7.1,8.7,23.3,28.8,78.4,5,1,67.71,17.45,21.1,1.2,56.2,58,4.3,0.008,1908.7142857142858,126.58571428571429,7.3,3.142857142857143,67.40285714285714,-0.2120000000000192,170.30000000000004,0.5714285714285714,1.1370697674418606,0.0,1.2111111111111112,-4.28297149608625,2,28,0,3.2,2,0.0084,0.13999999999997215,2
2024-03-05,Sarah_Intermediate,65,10,1,cutting,True,5.4,3755,7.8,79,2,3,30,3.9,1642,100.0,188.8,54.1,1.48,6.6,2.6,5,1719,0,-749,2390,7.6,7.3,15.7,25.0,82.5,5,0,66.77,17.45,21.4,2.3,36.3,64,6.0,0.016,1837.7142857142858,117.95714285714287,7.4142857142857155,3.1428571428571432,67.38142857142857,-0.22953846153847496,175.70000000000005,0.5714285714285714,0.44164999999999993,0.6279069767441862,0.8222222222222222,-11.217612700314513,2,28,0,3.2,2,0.0161,-6.579999999999984,2
2024-03-06,Sarah_Intermediate,66,10,2,cutting,True,5.4,3134,7.5,50,2,3,24,4.5,1788,147.4,98.0,89.6,2.21,3.4,2.5,5,2001,5,-587,2374,7.6,8.5,21.4,26.4,77.0,22,0,67.7,17.45,20.7,2.3,49.3,60,4.5,0.016,1827.4285714285713,120.71428571428571,7.314285714285714,3.142857142857143,67.45,-0.10415384615385882,181.10000000000005,0.5714285714285714,0.9312222222222221,0.6279069767441862,1.2277777777777776,-8.670605612998523,2,28,0,3.2,2,0.0161,6.510000000000048,2
2024-03-07,Sarah_Intermediate,67,10,3,cutting,False,0.0,0,0.0,0,0,0,0,0.0,1388,130.7,231.9,33.3,1.93,8.1,2.2,4,1793,5,-1003,2390,7.5,5.4,17.7,25.3,93.8,6,1,67.78,17.45,21.0,0.9,41.0,63,4.8,0.007,1766.0,125.94285714285715,7.314285714285714,3.142857142857143,67.55999999999999,0.09523076923075476,181.10000000000005,0.5714285714285714,0.46125,0.0,1.0722222222222222,-14.797875479492475,2,28,0,3.2,2,0.0063,0.5599999999999881,2
2024-03-08,Sarah_Intermediate,68,10,4,cutting,True,6.5,5243,6.8,51,3,3,37,3.7,1572,136.2,187.0,33.3,2.01,6.5,2.6,4,1284,0,-819,2391,6.7,9.5,18.2,20.5,87.6,20,0,67.71,17.45,21.0,2.3,35.3,64,6.0,0.016,1729.7142857142858,127.1,7.357142857142857,3.242857142857143,67.59142857142857,0.35076923076921673,187.60000000000005,0.5714285714285714,0.5589166666666666,0.8441558441558441,1.1166666666666665,-12.095702259636687,2,28,0,3.2,2,0.0161,-0.4900000000000517,2
2024-03-09,Sarah_Intermediate,69,10,5,cutting,True,5.4,3371,7.8,55,2,3,27,4.1,1761,158.4,213.0,33.3,2.34,7.5,1.8,3,1880,5,-629,2390,7.3,7.2,19.1,25.7,98.0,5,3,67.69,17.45,21.0,2.3,46.2,61,5.2,0.016,1745.7142857142858,132.5,7.414285714285714,3.2428571428571433,67.57857142857142,0.40630769230766817,193.00000000000006,0.5714285714285714,0.6396923076923078,0.6506024096385542,1.2999999999999998,-9.292362239621806,2,28,0,3.2,2,0.0161,-0.13999999999997215,2
2024-03-10,Sarah_Intermediate,70,10,6,cutting,False,0.0,0,0.0,0,0,0,0,0.0,1980,107.7,161.8,100.3,1.59,5.7,1.6,5,1316,5,-409,2390,7.2,6.9,21.3,26.3,87.2,5,4,67.5,17.45,21.0,0.7,36.3,64,6.3,0.005,1747.2857142857142,132.6142857142857,7.285714285714286,3.2428571428571433,67.55142857142857,0.46092307692308165,193.00000000000006,0.5714285714285714,0.39757142857142863,0.0,0.8833333333333333,-6.059259259259259,2,28,0,3.2,2,0.0049,-1.329999999999984,2
2024-03-11,Sarah_Intermediate,71,11,0,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2200,126.0,326.8,43.2,1.87,11.4,2.4,4,3161,5,-187,2387,8.1,9.1,21.3,23.8,92.8,5,2,67.72,17.45,21.9,0.5,53.8,59,2.6,0.003,1761.5714285714287,129.4857142857143,7.428571428571429,3.2428571428571433,67.55285714285715,0.31123076923074444,193.00000000000006,0.5714285714285714,1.8829999999999998,0.0,1.038888888888889,-2.761370348493798,3,28,0,3.2,2,0.0035,1.539999999999992,2
2024-03-12,Sarah_Intermediate,72,11,1,vacation,True,3.6,2113,7.3,36,1,2,16,2.2,2194,107.0,300.8,62.5,1.58,10.5,2.0,5,2503,5,-196,2390,6.3,5.3,14.0,24.1,88.7,21,0,67.64,17.45,22.0,2.3,35.7,64,4.3,0.016,1840.4285714285713,130.4857142857143,7.242857142857143,2.9857142857142853,67.67714285714285,0.21492307692305807,196.60000000000005,0.5714285714285714,0.4400232558139535,0.4931506849315069,0.8777777777777778,-2.897693672383205,3,28,0,3.2,2,0.0161,-0.5599999999999881,2
2024-03-13,Sarah_Intermediate,73,11,2,vacation,False,0.0,0,0.0,0,0,0,0,0.0,1874,140.5,340.9,33.3,2.08,11.9,2.1,4,3015,5,-515,2389,7.1,6.5,17.9,24.3,89.4,59,2,67.43,17.45,22.1,0.4,47.7,61,1.2,0.003,1852.7142857142858,129.5,7.171428571428572,2.2142857142857144,67.63857142857142,0.12369230769230158,196.60000000000005,0.42857142857142855,2.58375,0.0,1.1555555555555557,-7.637550051905679,3,28,0,3.2,2,0.0028,-1.4699999999999562,2
2024-03-14,Sarah_Intermediate,74,11,3,vacation,False,0.0,0,0.0,0,0,0,0,0.0,1784,105.3,252.1,39.4,1.56,8.8,2.0,4,1520,5,-601,2385,7.3,9.3,27.8,25.1,85.7,8,6,67.29,17.45,22.0,0.3,48.2,61,4.6,0.002,1909.2857142857142,125.87142857142855,7.142857142857143,2.2142857142857144,67.56857142857143,-0.05046153846154944,196.60000000000005,0.42857142857142855,0.9744782608695655,0.0,0.8666666666666667,-8.931490563233764,3,28,0,3.2,2,0.0021,-0.980000000000004,2
2024-03-15,Sarah_Intermediate,75,11,4,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2020,148.0,241.8,51.2,2.2,8.5,1.9,4,1679,5,-363,2383,7.1,7.5,20.3,26.4,88.3,44,2,67.38,17.45,22.0,0.3,45.8,61,4.0,0.002,1973.2857142857142,127.55714285714286,7.2,1.2857142857142858,67.52142857142857,-0.10446153846154511,196.60000000000005,0.2857142857142857,0.85875,0.0,1.2222222222222223,-5.387355298308104,3,28,0,3.2,2,0.0021,0.6299999999999244,2
2024-03-16,Sarah_Intermediate,76,11,5,vacation,True,3.6,1471,8.2,34,1,2,12,1.8,1956,157.8,340.8,33.3,2.34,11.9,2.5,5,3114,5,-428,2385,7.5,7.0,16.2,19.2,91.1,5,2,67.57,17.45,21.9,2.3,49.0,60,4.4,0.016,2001.142857142857,127.47142857142856,7.228571428571429,1.0285714285714287,67.50428571428571,-0.05015384615386663,200.20000000000005,0.2857142857142857,0.7795454545454545,0.4235294117647059,1.2999999999999998,-6.334171969809088,3,28,0,3.2,2,0.0161,1.329999999999984,2
2024-03-17,Sarah_Intermediate,77,11,6,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2630,102.6,270.8,126.3,1.52,9.5,1.9,3,1950,5,242,2388,7.5,6.5,20.0,29.1,85.1,30,1,67.98,17.45,21.9,0.7,34.8,65,5.6,0.005,2094.0,126.74285714285715,7.271428571428571,1.0285714285714287,67.57285714285715,0.07184615384614819,200.20000000000005,0.2857142857142857,0.40392857142857147,0.0,0.8444444444444444,3.559870550161812,3,28,0,3.2,2,0.0049,2.8700000000000756,2
2024-03-18,Sarah_Intermediate,78,12,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2318,127.8,194.3,114.4,1.88,6.8,3.0,3,2568,5,-77,2395,7.0,8.5,27.4,23.8,83.7,5,2,67.92,17.45,22.0,1.3,50.1,60,3.7,0.009,2110.8571428571427,127.0,7.114285714285714,1.0285714285714287,67.60142857142857,0.17753846153845237,200.20000000000005,0.2857142857142857,1.1509459459459461,0.0,1.0444444444444443,-1.1336866902237928,1,28,0,3.2,2,0.0091,-0.4200000000000159,2
2024-03-19,Sarah_Intermediate,79,12,1,illness,False,0.0,0,0.0,0,0,0,0,0.0,2202,122.0,324.5,46.2,1.8,11.4,3.4,4,2103,5,-192,2394,7.7,5.2,15.2,26.1,88.6,45,1,67.78,17.45,22.0,0.5,25.9,67,5.9,0.004,2112.0,129.14285714285714,7.314285714285714,0.5142857142857143,67.62142857142858,0.03184615384615165,200.20000000000005,0.14285714285714285,0.22827118644067795,0.0,1.0,-2.832694010032458,4,28,0,3.2,2,0.0035,-0.980000000000004,2
2024-03-20,Sarah_Intermediate,80,12,2,building,True,6.0,4585,7.5,66,3,3,35,3.4,1594,131.8,320.2,33.3,1.94,11.2,2.3,4,2221,5,-798,2391,7.0,7.5,27.2,20.2,83.0,5,1,68.55,17.45,21.8,2.7,47.3,61,5.6,0.019,2072.0,127.89999999999999,7.299999999999999,1.3714285714285714,67.78142857142858,0.22369230769228599,206.20000000000005,0.2857142857142857,0.6334821428571429,0.75,1.0777777777777777,-11.641137855579869,1,28,0,3.2,2,0.0189,5.389999999999972,2
2024-03-21,Sarah_Intermediate,81,12,3,building,False,0.0,0,0.0,0,0,0,0,0.0,1594,103.4,341.8,33.3,1.51,12.0,2.8,4,2531,5,-810,2404,6.7,7.6,14.1,30.0,94.8,33,5,68.59,17.45,22.0,0.6,47.7,61,2.8,0.004,2044.857142857143,127.62857142857145,7.214285714285714,1.3714285714285714,67.96714285714286,0.41584615384612394,206.20000000000005,0.2857142857142857,1.2947142857142857,0.0,0.8388888888888889,-11.809301647470477,1,28,0,3.2,2,0.0042,0.28000000000004377,2
2024-03-22,Sarah_Intermediate,82,12,4,building,True,6.0,4854,7.7,60,3,3,39,3.1,2306,138.4,260.5,78.9,2.02,9.1,1.8,3,1869,5,-99,2405,7.2,8.0,14.8,23.8,92.3,11,1,68.37,17.45,22.1,4.4,43.9,62,5.9,0.031,2085.714285714286,126.25714285714287,7.228571428571429,2.2285714285714286,68.10857142857142,0.5229230769230634,212.20000000000005,0.42857142857142855,0.5952542372881355,0.7317073170731708,1.1222222222222222,-1.44800351031154,1,28,0,3.2,2,0.0308,-1.539999999999992,2
2024-03-23,Sarah_Intermediate,83,12,5,building,True,6.0,4092,7.3,73,3,3,31,3.9,2032,117.2,199.1,85.2,1.71,7.0,2.9,3,1972,5,-369,2401,7.5,8.2,21.3,29.2,93.5,10,3,68.45,17.45,22.0,2.3,36.5,64,4.1,0.016,2096.5714285714284,120.45714285714287,7.228571428571429,2.5714285714285716,68.23428571428572,0.6210769230768988,218.20000000000005,0.42857142857142855,0.7299999999999999,0.7058823529411765,0.95,-5.390796201607012,1,28,0,3.2,2,0.0161,0.5599999999999881,2
2024-03-24,Sarah_Intermediate,84,12,6,building,False,0.0,0,0.0,0,0,0,0,0.0,2200,108.3,302.7,61.8,1.58,10.6,2.3,4,1931,5,-202,2403,8.1,8.2,16.6,25.5,86.1,6,3,68.15,17.45,22.1,1.4,29.9,66,3.8,0.01,2035.142857142857,121.27142857142857,7.314285714285715,2.5714285714285716,68.25857142857143,0.5920000000000072,218.20000000000005,0.42857142857142855,0.6452105263157895,0.0,0.8777777777777778,-2.9640498899486425,1,28,0,3.2,2,0.0098,-2.09999999999998,2
2024-03-25,Sarah_Intermediate,85,13,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2343,105.9,334.7,64.5,1.55,11.7,2.1,3,1784,5,-54,2398,7.6,7.6,21.3,23.9,85.9,5,2,68.2,17.45,22.0,1.1,41.1,63,4.0,0.008,2038.7142857142858,118.14285714285714,7.3999999999999995,2.5714285714285716,68.29857142857142,0.6036923076922809,218.20000000000005,0.42857142857142855,0.7809,0.0,0.8611111111111112,-0.7917888563049853,1,28,0,3.2,2,0.0077,0.3499999999999801,2
2024-03-26,Sarah_Intermediate,86,13,1,building,True,6.0,3277,7.6,51,3,3,26,3.3,2285,153.1,226.1,85.4,2.25,7.9,2.9,4,1677,5,-114,2399,8.0,6.7,12.0,25.5,93.2,21,5,68.1,17.45,22.0,3.6,42.6,62,4.6,0.025,2050.5714285714284,122.58571428571429,7.442857142857143,3.4285714285714284,68.34428571428572,0.5621538461538459,224.20000000000005,0.5714285714285714,0.6204782608695653,0.6666666666666666,1.25,-1.6740088105726874,1,28,0,3.2,2,0.0252,-0.7000000000000597,2
2024-03-27,Sarah_Intermediate,87,13,2,building,True,6.0,3987,7.7,47,3,3,31,4.7,2169,95.6,262.7,81.8,1.4,9.2,2.2,3,2177,0,-227,2397,6.4,7.8,24.6,25.3,95.0,5,2,67.91,17.45,22.1,2.8,35.7,64,3.5,0.02,2132.714285714286,117.41428571428571,7.357142857142857,3.4285714285714284,68.25285714285714,0.4199999999999706,230.20000000000005,0.5714285714285714,0.7956000000000001,0.8108108108108107,0.7777777777777777,-3.3426594021499043,1,28,0,3.2,2,0.0196,-1.329999999999984,2
2024-03-28,Sarah_Intermediate,88,13,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2013,95.1,220.2,83.5,1.4,7.7,2.1,4,2186,0,-381,2394,8.0,9.3,20.3,25.9,82.8,17,1,67.68,17.45,22.1,0.7,49.7,60,4.6,0.005,2192.5714285714284,116.22857142857141,7.542857142857143,3.4285714285714284,68.12285714285714,0.18476923076921406,230.20000000000005,0.5714285714285714,1.004804347826087,0.0,0.7777777777777777,-5.629432624113474,1,28,0,3.2,2,0.0049,-1.6099999999999284,2
2024-03-29,Sarah_Intermediate,89,13,4,building,True,6.0,4954,6.0,70,3,3,31,4.7,2005,102.7,286.5,49.8,1.52,10.0,1.7,3,2105,5,-385,2390,5.7,9.0,21.3,24.7,86.2,5,1,68.17,17.45,21.8,2.3,46.7,61,4.4,0.016,2149.5714285714284,111.12857142857142,7.328571428571428,3.4285714285714284,68.09428571428572,0.05630769230767936,236.20000000000005,0.5714285714285714,0.9552272727272727,0.8955223880597015,0.8444444444444444,-5.647645591902596,1,28,0,3.2,2,0.0161,3.429999999999964,2
2024-03-30,Sarah_Intermediate,90,13,5,building,True,6.0,2438,7.5,73,3,3,19,3.4,2377,106.3,246.2,107.4,1.56,8.6,2.4,4,2055,5,-21,2398,7.0,9.0,20.9,14.8,88.7,5,2,68.08,17.45,22.0,3.6,49.0,60,4.6,0.025,2198.8571428571427,109.57142857142857,7.257142857142857,3.4285714285714284,68.04142857142857,-0.0706153846154065,242.20000000000005,0.5714285714285714,0.9586956521739132,0.75,0.8666666666666667,-0.3084606345475911,1,28,0,3.2,2,0.0252,-0.6300000000000239,2
2024-01-01,Mike_Advanced,1,1,0,building,False,0.0,0,0.0,0,0,0,0,0.0,2613,195.6,359.0,43.9,2.3,12.6,3.3,5,924,5,-474,3087,8.1,7.3,17.9,20.8,82.0,36,1,85.72,31.42,11.9,0.8,45.8,61,3.4,0.006,2613.0,195.6,8.1,0.0,85.72,,0.0,0.0,0.9833529411764705,0.0,1.2777777777777777,-5.529631357909473,1,35,1,8.5,3,0.0056,,1
2024-01-02,Mike_Advanced,2,1,1,illness,False,0.0,0,0.0,0,0,0,0,0.0,3298,169.6,242.9,183.1,1.98,8.5,2.2,4,2573,5,199,3099,7.2,8.1,17.1,21.6,87.6,18,1,85.69,31.42,12.0,0.4,51.8,59,4.4,0.003,2955.5,182.6,7.65,0.0,85.705,,0.0,0.0,0.953590909090909,0.0,1.0999999999999999,2.3223246586532853,4,35,1,8.5,3,0.0028,-0.21000000000000796,1
2024-01-03,Mike_Advanced,3,1,2,building,True,6.2,6929,8.9,69,3,3,46,3.9,2953,170.4,227.1,151.4,1.99,7.9,3.0,3,2252,5,-146,3098,7.6,7.0,22.5,21.8,94.7,19,2,86.17,31.42,11.9,3.2,54.2,59,4.3,0.023,2954.6666666666665,178.53333333333333,7.633333333333333,2.066666666666667,85.86,,6.2,0.3333333333333333,0.882325581395349,0.7209302325581396,1.1055555555555556,-1.694325171173262,1,35,1,8.5,3,0.0224,3.360000000000028,1
2024-01-04,Mike_Advanced,4,1,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2956,201.2,299.3,106.0,2.33,10.5,3.2,4,2589,0,-151,3107,8.0,7.8,20.9,21.4,77.9,19,1,85.75,31.42,12.1,1.1,44.2,62,3.4,0.008,2955.0,184.2,7.725,1.55,85.8325,,6.2,0.25,1.014,0.0,1.2944444444444445,-1.760932944606414,1,35,1,8.5,3,0.0077,-2.940000000000012,1
2024-01-05,Mike_Advanced,5,1,4,building,True,6.0,6483,8.3,76,3,3,41,3.2,3745,165.8,340.7,191.0,1.93,11.9,2.9,4,1211,0,645,3100,8.4,8.4,16.4,18.5,85.1,6,2,85.31,31.42,12.1,4.5,42.8,62,3.8,0.032,3113.0,180.52,7.859999999999999,2.44,85.728,,12.2,0.4,0.9461052631578947,0.6382978723404255,1.0722222222222222,7.560661118274528,1,35,1,8.5,3,0.0315,-3.079999999999984,1
2024-01-06,Mike_Advanced,6,1,5,building,True,6.0,5616,8.9,66,3,3,38,4.2,3675,150.1,388.5,169.0,1.76,13.6,3.0,4,846,5,583,3092,6.4,8.8,28.5,23.5,95.2,6,1,85.95,31.42,11.9,3.6,43.5,62,4.1,0.025,3206.6666666666665,175.45000000000002,7.616666666666667,3.033333333333333,85.765,,18.2,0.5,0.933658536585366,0.8108108108108107,0.9777777777777777,6.783013379872019,1,35,1,8.5,3,0.0252,4.480000000000004,1
2024-01-07,Mike_Advanced,7,1,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3597,156.0,332.3,182.6,1.82,11.6,3.0,3,1804,0,494,3103,7.3,6.6,26.2,19.3,98.0,43,3,86.12,31.42,12.0,1.0,41.6,63,4.0,0.007,3262.4285714285716,172.67142857142858,7.571428571428571,2.6,85.8157142857143,0.2149999999999875,18.2,0.42857142857142855,0.6864,0.0,1.011111111111111,5.7361820715281,1,35,1,8.5,3,0.007,1.190000000000012,1
2024-01-08,Mike_Advanced,8,2,0,building,True,6.9,8761,7.8,44,3,3,51,3.8,2615,121.5,465.5,33.3,1.41,16.3,3.3,3,2579,5,-491,3106,6.7,9.1,19.4,27.2,87.5,20,1,86.76,31.42,11.9,1.7,47.1,61,3.8,0.012,3262.714285714286,162.08571428571426,7.371428571428571,3.585714285714286,85.96428571428571,0.6941666666666606,25.1,0.5714285714285714,1.127921052631579,0.8961038961038962,0.7833333333333332,-5.65928999538958,1,35,1,8.5,3,0.011899999999999999,4.480000000000004,1
2024-01-09,Mike_Advanced,9,2,1,building,True,6.0,5869,7.8,41,3,3,35,4.6,3039,163.8,373.8,98.8,1.89,13.1,2.8,3,1668,5,-77,3117,7.6,7.9,20.4,21.9,82.7,5,0,87.29,31.42,11.9,2.7,60.8,57,4.5,0.019,3225.714285714286,161.2571428571429,7.428571428571429,4.442857142857143,86.19285714285715,1.1188333333332976,31.1,0.7142857142857143,1.0673777777777778,0.6976744186046512,1.0499999999999998,-0.8821170809943865,1,35,1,8.5,3,0.0189,3.710000000000008,1
2024-01-10,Mike_Advanced,10,2,2,building,False,0.0,0,0.0,0,0,0,0,0.0,3279,183.3,362.5,121.8,2.1,12.7,3.2,4,2165,0,154,3126,7.3,7.5,17.0,21.7,88.5,18,3,87.88,31.42,11.9,1.0,30.6,66,3.0,0.007,3272.285714285714,163.1,7.385714285714286,3.5571428571428574,86.43714285714285,1.4992727272727822,31.1,0.5714285714285714,0.765,0.0,1.1666666666666667,1.7523896222121076,1,35,1,8.5,3,0.007,4.129999999999924,1
2024-01-11,Mike_Advanced,11,2,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2740,123.0,272.0,128.9,1.4,9.5,2.5,5,2150,5,-395,3136,7.5,7.9,15.3,26.8,88.6,8,1,88.19,31.42,12.0,0.7,43.1,62,5.2,0.005,3241.4285714285716,151.92857142857142,7.314285714285715,3.5571428571428574,86.78571428571429,1.7372727272727513,31.1,0.5714285714285714,0.6547884615384615,0.0,0.7777777777777777,-4.478965869146162,1,35,1,8.5,3,0.0049,2.170000000000016,1
2024-01-12,Mike_Advanced,12,2,4,building,True,6.8,6546,7.1,61,3,3,35,3.7,3445,158.7,400.5,134.3,1.8,14.0,3.0,4,1960,0,304,3141,6.3,5.9,15.0,20.6,77.4,21,1,87.91,31.42,12.1,2.3,65.3,55,4.4,0.016,3198.5714285714284,150.91428571428574,7.014285714285714,3.6714285714285717,87.15714285714286,1.7323776223776564,37.9,0.5714285714285714,0.8756136363636363,0.9315068493150684,1.0,3.458082129450575,1,35,1,8.5,3,0.0161,-1.960000000000008,1
2024-01-13,Mike_Advanced,13,2,5,building,True,6.0,6047,7.7,61,3,3,35,3.5,3257,164.3,323.7,145.0,1.87,11.3,3.1,4,2671,5,121,3136,6.5,6.3,22.0,21.7,77.2,8,0,87.71,31.42,12.0,2.3,41.4,63,4.0,0.016,3138.8571428571427,152.94285714285715,7.028571428571429,3.6714285714285717,87.40857142857143,1.626153846153847,43.9,0.5714285714285714,0.65205,0.8,1.038888888888889,1.3795462319005816,1,35,1,8.5,3,0.0161,-1.40000000000002,1
2024-01-14,Mike_Advanced,14,2,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3072,159.5,431.3,78.7,1.82,15.1,2.9,4,2476,0,-61,3133,8.3,8.3,26.4,24.1,78.5,5,0,86.65,31.42,12.1,0.8,49.6,60,1.2,0.006,3063.8571428571427,153.44285714285715,7.171428571428572,3.6714285714285717,87.48428571428572,1.3009230769230506,43.9,0.5714285714285714,3.430666666666667,0.0,1.011111111111111,-0.7039815349105597,1,35,1,8.5,3,0.0056,-7.419999999999916,1
2024-01-15,Mike_Advanced,15,3,0,building,True,6.0,4286,7.9,68,3,3,25,3.6,3138,189.9,416.6,79.1,2.19,14.6,3.6,3,1326,0,23,3115,6.3,7.1,14.6,22.1,80.2,6,0,86.93,31.42,12.0,2.0,41.5,63,3.2,0.014,3138.5714285714284,163.21428571428572,7.114285714285714,3.5428571428571423,87.50857142857141,1.1423076923076614,49.9,0.5714285714285714,0.9207812499999999,0.8219178082191781,1.2166666666666666,0.26458069711261933,1,35,1,8.5,3,0.014,1.960000000000008,1
2024-01-16,Mike_Advanced,16,3,1,building,True,6.0,5995,8.6,48,3,3,39,3.8,2739,159.5,289.7,104.7,1.84,10.1,3.3,4,2920,5,-381,3120,6.6,7.5,25.5,20.9,84.6,5,3,87.03,31.42,12.0,2.0,39.7,63,4.7,0.014,3095.714285714286,162.6,6.971428571428572,3.5428571428571423,87.47142857142858,0.9595384615384239,55.9,0.5714285714285714,0.6335106382978724,0.7894736842105263,1.0222222222222221,-4.377800758359187,1,35,1,8.5,3,0.014,0.6999999999999602,1
2024-01-17,Mike_Advanced,17,3,2,building,True,6.0,6779,6.1,63,3,3,31,2.5,2974,198.4,385.4,71.0,2.28,13.5,2.9,3,2244,5,-147,3121,7.5,7.9,17.8,23.1,96.8,21,2,87.22,31.42,12.0,1.8,43.1,62,2.8,0.013,3052.1428571428573,164.7571428571429,7.0,4.3999999999999995,87.37714285714286,0.8843076923076779,61.9,0.7142857142857143,1.2160357142857143,0.7058823529411765,1.2666666666666666,-1.6853932584269664,1,35,1,8.5,3,0.0126,1.329999999999984,1
2024-01-18,Mike_Advanced,18,3,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2918,149.2,356.5,99.5,1.71,12.5,3.8,3,2461,5,-206,3124,6.6,7.6,25.9,20.0,80.1,11,1,87.17,31.42,12.0,0.9,41.3,63,3.7,0.006,3077.5714285714284,168.5,6.871428571428571,4.3999999999999995,87.23142857142857,0.6698461538461371,61.9,0.7142857142857143,0.8483243243243241,0.0,0.95,-2.3631983480555236,1,35,1,8.5,3,0.0063,-0.3499999999999801,1
2024-01-19,Mike_Advanced,19,3,4,building,True,6.2,7272,7.4,65,3,3,40,4.0,2979,175.3,496.8,33.3,2.01,17.4,3.6,4,2626,5,-144,3124,7.4,7.3,24.7,18.9,92.2,21,0,87.54,31.42,11.9,1.7,36.2,64,4.6,0.012,3011.0,170.87142857142857,7.028571428571429,4.314285714285715,87.17857142857143,0.38415384615381726,68.1,0.7142857142857143,0.5744782608695652,0.7380952380952381,1.1166666666666665,-1.644962302947224,1,35,1,8.5,3,0.011899999999999999,2.590000000000032,1
2024-01-20,Mike_Advanced,20,3,5,building,True,6.0,7665,6.5,58,3,3,37,3.4,3186,144.5,324.2,145.7,1.65,11.3,3.2,4,3394,5,56,3130,6.8,9.4,23.4,24.8,79.0,56,0,88.05,31.42,11.9,1.7,40.3,63,4.7,0.012,3000.8571428571427,168.04285714285717,7.071428571428571,4.314285714285715,87.22714285714285,0.27953846153841333,74.1,0.7142857142857143,0.8059999999999999,0.7692307692307693,0.9166666666666666,0.6360022714366838,1,35,1,8.5,3,0.011899999999999999,3.5699999999999363,1
